f_room_type,f_neighbourhood_cleansed,f_parking_free_vs_paid,f_parking_type,f_parking_on_vs_off_premises,euro_price_day,p_host_response_rate,n_accommodates,n_bedrooms,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_reviews_per_month,n_minimum_nights,n_beds,n_days_since,d_airconditioning,d_balcony,d_bathtub,d_bedlinens,d_breakfast,d_changingtable,d_cleaningproducts,d_complimentarybreakfastbuffet,d_conditioner,d_dedicatedworkspace,d_dedicatedworkspacetable,d_diningareafor12people,d_dryer,d_espressomachine,d_gasstove,d_hairdryer,d_hangers,d_hottub,d_inductionstove,d_ironingboard,d_laundromatnearby,d_luggagestorage,d_nespressomachine,d_piano,d_pool,d_portableairconditioning,d_roomdarkeningshades,d_samsungrefrigerator,d_sunloungers,d_valetparkingu2014u20ac30day,d_wifi,d_windowacunit,price,id,neighbourhood_cleansed,room_type,property_type,parking_free_vs_paid,parking_type,parking_on_vs_off_premises
Apt,Centro Storico,Paid,No_parking,Off_premises,115,100,4,1,1,96,69,0.61,3,2,3417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115,57644,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,Paid,No_parking,Off_premises,90,100,4,1,1,94,148,1.27,3,0,3492,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90,57859,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,Paid,No_parking,Off_premises,82,100,4,2,1.5,98,83,0.7,3,2,3537,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,82,60838,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,70,100,2,1,1,97,151,1.3,3,1,3495,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,64023,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Campo di Marte,No_parking,No_parking,No_parking,62,100,4,1,1,93,96,0.79,3,2,3641,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,62,66045,Campo di Marte,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,95,100,5,3,3,93,23,0.19,3,3,3639,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,95,66353,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Paid,No_parking,Off_premises,80,NA,4,1,1,100,9,0.08,3,2,3556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80,66903,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,Free,No_parking,Off_premises,124,100,3,1,1.5,99,34,0.28,3,1,3588,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,124,68273,Centro Storico,Entire home/apt,Apartment,Free,No_parking,Off_premises
Apt,Centro Storico,Paid,No_parking,Off_premises,83,100,6,2,2,95,66,0.56,3,4,3511,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83,68530,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Campo di Marte,Free,NA,Off_premises,50,NA,2,1,1,92,11,0.17,5,0,1972,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,72106,Campo di Marte,Entire home/apt,Apartment,Free,NA,Off_premises
Apt,Centro Storico,Paid,No_parking,Off_premises,70,100,4,1,1,93,86,1.53,2,2,1688,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,73345,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Isolotto Legnaia,Paid,NA,On_premises,59,NA,4,1,1,88,34,0.29,3,2,3530,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59,73739,Isolotto Legnaia,Entire home/apt,Apartment,Paid,NA,On_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,50,90,2,1,1,96,803,6.8,1,1,3541,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,74682,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Free,NA,Off_premises,69,100,4,2,2,99,486,5.03,2,3,2900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,69,77570,Centro Storico,Entire home/apt,Apartment,Free,NA,Off_premises
Apt,Centro Storico,Paid,No_parking,Off_premises,160,100,4,1,1,80,3,0.04,3,1,2356,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,160,80692,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,Paid,No_parking,Off_premises,166,100,6,2,1,89,11,0.17,3,4,1906,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,166,80693,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,Paid,No_parking,Off_premises,160,100,6,2,1,90,23,0.2,3,4,3514,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,160,80694,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,140,50,6,2,2,92,5,0.05,5,6,3137,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140,81606,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,146,50,2,1,1,80,1,0.06,3,4,462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,146,81897,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,146,50,2,1,1,100,4,0.08,3,4,1547,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,146,82478,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Paid,No_parking,Off_premises,110,50,4,2,1,NA,0,NA,3,4,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,110,82496,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,69,100,3,1,1,94,98,0.83,4,1,3553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69,84726,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Paid,No_parking,Off_premises,119,100,4,1,1,99,81,0.69,3,2,3517,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,119,84829,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,100,50,4,1,2,100,1,0.1,3,4,307,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,86503,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Paid,No_parking,Off_premises,171,100,4,2,1,99,91,0.87,1,3,3129,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,171,89856,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Campo di Marte,Paid,No_parking,Off_premises,48,NA,3,1,1.5,94,46,0.57,1,2,2430,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,90557,Campo di Marte,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,127,100,3,1,1,87,3,0.03,3,3,3484,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,127,103905,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,132,100,5,2,1,96,39,0.34,3,4,3399,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,132,116651,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Isolotto Legnaia,Paid,NA,On_premises,65,100,6,2,1.5,93,200,2.52,3,4,2381,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65,124134,Isolotto Legnaia,Entire home/apt,Apartment,Paid,NA,On_premises
Apt,Gavinana Galluzzo,Free,No_parking,Off_premises,40,NA,4,2,1,93,178,1.56,1,3,3414,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,128907,Gavinana Galluzzo,Entire home/apt,Apartment,Free,No_parking,Off_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,55,NA,2,1,1,96,90,0.8,4,1,3390,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55,129927,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,140,100,4,1,1,100,1,0.01,3,2,3173,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140,142389,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Paid,No_parking,Off_premises,160,100,4,1,1,85,11,0.25,3,2,1306,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,160,142416,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,197,100,4,1,1,100,2,0.02,3,1,3377,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,197,142420,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,61,NA,4,2,1,95,11,0.28,2,2,1176,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,61,146732,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,44,100,2,1,1,98,204,1.8,2,1,3392,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44,160310,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,36,100,2,1,1,98,248,2.35,2,1,3168,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,160352,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,39,100,3,1,1,96,511,4.57,1,1,3357,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39,160366,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,98,90,4,1,1,60,1,0.02,2,2,1255,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,98,160385,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,39,100,3,1,1,96,360,3.19,1,2,3382,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39,160399,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,153,100,4,1,1,NA,1,0.01,3,2,3136,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,153,168970,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Paid,No_parking,On_premises,70,100,4,2,1.5,92,100,1.26,5,3,2380,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,174420,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,On_premises
Apt,Rifredi,No_parking,No_parking,No_parking,48,NA,2,1,1,NA,0,NA,7,1,NA,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,175290,Rifredi,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,120,100,2,1,1,94,10,0.43,2,2,702,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,120,181844,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,188,100,4,2,1,NA,0,NA,3,3,NA,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,188,182820,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,80,NA,4,1,1,86,8,0.1,4,4,2422,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80,182984,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Campo di Marte,Free,No_parking,On_premises,110,NA,4,1,1,91,34,0.35,4,2,2907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,110,189586,Campo di Marte,Entire home/apt,Apartment,Free,No_parking,On_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,110,100,4,2,1,95,70,0.66,3,4,3183,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,110,190621,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,110,NA,4,1,1,93,72,0.64,4,2,3349,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,110,191323,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,55,100,4,1,1,83,60,0.53,2,1,3379,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55,193675,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,95,100,2,1,1,95,95,0.91,3,1,3126,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,95,193816,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,110,NA,3,1,1.5,97,59,1.07,2,2,1654,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,110,197711,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Rifredi,No_parking,No_parking,No_parking,70,NA,4,1,1,96,45,0.43,1,1,3119,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,70,201931,Rifredi,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,194,NA,5,2,2,94,193,2.11,2,0,2740,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,194,203083,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Paid,No_parking,Off_premises,92,100,3,1,1,94,184,1.63,3,2,3383,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,206127,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,Paid,NA,On_premises,59,100,4,1,1,91,282,2.59,2,1,3260,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59,209838,Centro Storico,Entire home/apt,Apartment,Paid,NA,On_premises
Apt,Centro Storico,Paid,No_parking,Off_premises,61,NA,2,1,1,96,50,1.08,1,1,1387,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,61,210094,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,62,NA,4,NA,1,91,71,0.63,3,2,3378,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,62,219150,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Paid,NA,On_premises,47,NA,4,1,1,92,86,0.81,2,1,3201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47,224562,Centro Storico,Entire home/apt,Apartment,Paid,NA,On_premises
Apt,Campo di Marte,No_parking,No_parking,No_parking,65,NA,4,1,1,100,22,0.74,2,2,889,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,65,224669,Campo di Marte,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Paid,No_parking,Off_premises,101,100,3,1,1,98,118,1.06,3,1,3338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,101,233512,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,Paid,No_parking,Off_premises,91,100,4,1,1,96,43,0.4,60,2,3187,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,91,238351,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,Paid,No_parking,Off_premises,83,NA,3,1,1,91,15,0.14,2,2,3180,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83,244610,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,Paid,No_parking,Off_premises,77,NA,4,2,1,91,78,0.74,2,2,3180,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77,248623,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,Free,No_parking,On_premises,55,NA,4,1,1,97,92,0.89,3,1,3109,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55,250470,Centro Storico,Entire home/apt,Apartment,Free,No_parking,On_premises
Apt,Centro Storico,Paid,No_parking,Off_premises,100,100,6,2,1,96,152,1.39,3,0,3288,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,251811,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,Paid,NA,On_premises,65,80,4,1,1,87,339,3.05,2,2,3337,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,65,253492,Centro Storico,Entire home/apt,Apartment,Paid,NA,On_premises
Apt,Campo di Marte,Paid,NA,On_premises,85,100,4,2,1.5,96,180,1.96,2,4,2755,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,85,255154,Campo di Marte,Entire home/apt,Apartment,Paid,NA,On_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,120,NA,3,2,2,83,27,0.33,2,3,2437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,256761,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Gavinana Galluzzo,No_parking,No_parking,No_parking,17,100,2,NA,1,90,282,2.72,3,1,3105,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,261285,Gavinana Galluzzo,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Paid,No_parking,Off_premises,45,NA,2,1,1,97,165,1.56,3,1,3180,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,270205,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Campo di Marte,No_parking,No_parking,No_parking,29,100,2,1,1,90,262,2.4,2,1,3273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,271153,Campo di Marte,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Paid,No_parking,Off_premises,75,NA,2,1,1.5,93,59,0.63,3,1,2819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75,274546,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,49,NA,2,1,1,94,239,2.37,2,1,3024,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,49,279009,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Paid,No_parking,On_premises,80,100,4,1,2,96,37,0.35,3,0,3176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80,279656,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,On_premises
Apt,Centro Storico,Paid,No_parking,Off_premises,89,NA,3,1,1,82,48,0.45,2,2,3192,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,89,281491,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,Paid,No_parking,Off_premises,78,NA,3,1,1,97,7,0.07,3,2,3162,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78,282294,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,110,90,6,2,2,100,4,0.04,2,3,3161,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,110,282770,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,130,NA,6,3,2,93,100,0.95,4,5,3164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,130,283722,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,144,NA,5,2,2,87,43,0.39,2,5,3270,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,144,285836,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Paid,NA,On_premises,79,NA,5,2,2,91,70,0.7,2,3,3020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,79,287673,Centro Storico,Entire home/apt,Apartment,Paid,NA,On_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,129,NA,3,1,1,80,6,0.07,2,4,2604,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,129,288257,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,No_parking,No_parking,No_parking,100,NA,4,2,1.5,NA,0,NA,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,288459,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Paid,No_parking,Off_premises,60,100,4,NA,1,96,201,1.92,2,2,3137,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,296113,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,47,100,2,NA,1,93,25,0.23,4,1,3262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47,297891,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
Apt,Centro Storico,Paid,No_parking,Off_premises,72,100,2,1,1,95,388,3.66,1,2,3179,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72,298143,Centro Storico,Entire home/apt,Apartment,Paid,No_parking,Off_premises
Apt,Centro Storico,No_parking,No_parking,No_parking,109,NA,4,1,1,84,5,0.05,2,1,3169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,109,306616,Centro Storico,Entire home/apt,Apartment,No_parking,No_parking,No_parking
