"f_room_type","f_neighbourhood_cleansed","f_parking_free_vs_paid","f_parking_type","f_parking_on_vs_off_premises","euro_price_day","n_accommodates","n_bedrooms","n_bathrooms","n_review_scores_rating","n_number_of_reviews","n_reviews_per_month","n_minimum_nights","n_beds","n_days_since","d_airconditioning","d_balcony","d_bathtub","d_bedlinens","d_breakfast","d_changingtable","d_cleaningproducts","d_complimentarybreakfastbuffet","d_conditioner","d_dedicatedworkspace","d_dedicatedworkspacetable","d_diningareafor12people","d_dryer","d_espressomachine","d_gasstove","d_hairdryer","d_hangers","d_hottub","d_inductionstove","d_ironingboard","d_laundromatnearby","d_luggagestorage","d_nespressomachine","d_piano","d_pool","d_portableairconditioning","d_roomdarkeningshades","d_samsungrefrigerator","d_sunloungers","d_valetparkingu2014u20ac30day","d_wifi","d_windowacunit","n_accommodates2","f_bathroom","f_number_of_reviews","n_days_since2","n_days_since3","f_minimum_nights","price","id","neighbourhood_cleansed","room_type","property_type","parking_free_vs_paid","parking_type","parking_on_vs_off_premises","ln_price","ln_accommodates","ln_accommodates2","ln_beds","ln_number_of_reviews","ln_days_since","ln_days_since2","ln_days_since3","ln_review_scores_rating","flag_days_since","flag_review_scores_rating","flag_reviews_per_month"
"Apt","Centro Storico","Paid","No_parking","Off_premises",110,4,2,1,96,0,0.92,3,4,1194,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,NA,NA,3,110,82496,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.70048036579242,1.38629436111989,1.92181205567281,1.38629436111989,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",69,3,1,1,94,98,0.83,4,1,3553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,2,12623809,44852393377,3,69,84726,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.23410650459726,1.09861228866811,1.20694896081258,0,4.59511985013459,8.17554759602103,66.8395784948052,546.450155282263,4.54329478227,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",119,4,1,1,99,81,0.69,3,2,3517,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,12369289,43502789413,3,119,84829,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.77912349311153,1.38629436111989,1.92181205567281,0.693147180559945,4.40671924726425,8.16536363247398,66.6731632505287,544.410622467868,4.59511985013459,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",100,4,1,2,100,1,0.1,3,4,307,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2,1,94249,28934443,3,100,86503,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.60517018598809,1.38629436111989,1.92181205567281,1.38629436111989,0.693147180559945,5.7268477475872,32.7967851240445,187.822195015736,4.60517018598809,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",171,4,2,1,99,91,0.87,1,3,3129,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,9790641,30634915689,1,171,89856,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",5.14166355650266,1.38629436111989,1.92181205567281,1.09861228866811,4.52178857704904,8.04846874366888,64.777849117815,521.362493906833,4.59511985013459,0,0,0
"Apt","Campo di Marte","Paid","No_parking","Off_premises",48,3,1,1.5,94,46,0.57,1,2,2430,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,1,5904900,14348907000,1,48,90557,"Campo di Marte","Apt","Apartment","Paid","No_parking","Off_premises",3.87120101090789,1.09861228866811,1.20694896081258,0.693147180559945,3.85014760171006,7.79564653633459,60.7721049194656,473.757849221194,4.54329478227,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",127,3,1,1,87,3,0.03,3,3,3484,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,1,12138256,42289683904,3,127,103905,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.84418708645859,1.09861228866811,1.20694896081258,1.09861228866811,1.38629436111989,8.15593633797239,66.5192975490585,542.527156056765,4.46590811865458,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",132,5,2,1,96,39,0.34,3,4,3399,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,1,1,11553201,39269330199,3,132,116651,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.88280192258637,1.6094379124341,2.59029039398023,1.38629436111989,3.68887945411394,8.13123654969612,66.117007827114,537.613030600373,4.56434819146784,0,0,0
"Apt","Isolotto Legnaia","Paid","Unknown","On_premises",65,6,2,1.5,93,200,2.52,3,4,2381,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,1,2,5669161,13498272341,3,65,124134,"Isolotto Legnaia","Apt","Apartment","Paid","Unknown","On_premises",4.17438726989564,1.79175946922805,3.2104019955684,1.38629436111989,5.30330490805908,7.77527584648686,60.454914488962,470.053636427455,4.53259949315326,0,0,0
"Apt","Gavinana Galluzzo","Free","No_parking","Off_premises",40,4,2,1,93,178,1.56,1,3,3414,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,11655396,39791521944,1,40,128907,"Gavinana Galluzzo","Apt","Apartment","Free","No_parking","Off_premises",3.68887945411394,1.38629436111989,1.92181205567281,1.09861228866811,5.18738580584075,8.13563990335439,66.1886366370522,538.486913373026,4.53259949315326,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",55,2,1,1,96,90,0.8,4,1,3390,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,11492100,38958219000,3,55,129927,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.00733318523247,0.693147180559945,0.480453013918201,0,4.51085950651685,8.1285852003745,66.0738973597473,537.087304209505,4.56434819146784,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",140,4,1,1,100,1,0.01,3,2,3173,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,10067929,31945538717,3,140,142389,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.9416424226093,1.38629436111989,1.92181205567281,0.693147180559945,0.693147180559945,8.06243279158319,65.002822518796,524.080887821003,4.60517018598809,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",160,4,1,1,85,11,0.25,3,2,1306,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,1705636,2227560616,3,160,142416,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",5.07517381523383,1.38629436111989,1.92181205567281,0.693147180559945,2.484906649788,7.17472430983638,51.4766689221571,369.330907905199,4.44265125649032,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",197,4,1,1,100,2,0.02,3,1,3377,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,11404129,38511743633,3,197,142420,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",5.28320372873799,1.38629436111989,1.92181205567281,0,1.09861228866811,8.12474302038557,66.011449147304,536.326060725095,4.60517018598809,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",61,4,2,1,95,11,0.28,2,2,1176,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,1382976,1626379776,2,61,146732,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.11087386417331,1.38629436111989,1.92181205567281,0.693147180559945,2.484906649788,7.06987412845857,49.9831201922479,353.374368306808,4.55387689160054,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",44,2,1,1,98,204,1.8,2,1,3392,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,11505664,39027212288,2,44,160310,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.78418963391826,0.693147180559945,0.480453013918201,0,5.32300997913841,8.12917499691179,66.0834861304158,537.204223160144,4.58496747867057,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",36,2,1,1,98,248,2.35,2,1,3168,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,10036224,31794757632,2,36,160352,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.58351893845611,0.693147180559945,0.480453013918201,0,5.51745289646471,8.06085575293432,64.9773954696143,523.773412081928,4.58496747867057,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",39,3,1,1,96,511,4.57,1,1,3357,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,2,11269449,37831540293,1,39,160366,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.66356164612965,1.09861228866811,1.20694896081258,0,6.23832462503951,8.11880299698004,65.914962103772,535.15059187393,4.56434819146784,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",98,4,1,1,60,1,0.02,2,2,1255,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,1575025,1976656375,2,98,160385,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.58496747867057,1.38629436111989,1.92181205567281,0.693147180559945,0.693147180559945,7.13489085156588,50.9066674637585,363.213515970877,4.0943445622221,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",39,3,1,1,96,360,3.19,1,2,3382,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,2,11437924,38683058968,1,39,160399,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.66356164612965,1.09861228866811,1.20694896081258,0.693147180559945,5.88887795833288,8.12622252945853,66.0354925982793,536.619107696029,4.56434819146784,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",153,4,1,1,96,1,0.01,3,2,3136,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,9834496,30840979456,3,153,168970,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",5.03043792139244,1.38629436111989,1.92181205567281,0.693147180559945,0.693147180559945,8.0507033814703,64.8138249364173,521.796879581639,NA,0,0,0
"Apt","Centro Storico","Paid","No_parking","On_premises",70,4,2,1.5,92,100,1.26,5,3,2380,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,5664400,13481272000,3,70,174420,"Centro Storico","Apt","Apartment","Paid","No_parking","On_premises",4.24849524204936,1.38629436111989,1.92181205567281,1.09861228866811,4.61512051684126,7.77485576666552,60.4483821924521,469.977452874587,4.52178857704904,0,0,0
"Apt","Rifredi","No_parking","No_parking","No_parking",48,2,1,1,96,0,0.92,7,1,1194,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,NA,NA,3,48,175290,"Rifredi","Apt","Apartment","No_parking","No_parking","No_parking",3.87120101090789,0.693147180559945,0.480453013918201,0,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",120,2,1,1,94,10,0.43,2,2,702,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,492804,345948408,2,120,181844,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.78749174278205,0.693147180559945,0.480453013918201,0.693147180559945,2.39789527279837,6.55393340402581,42.9540430644054,281.517937677769,4.54329478227,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",188,4,2,1,96,0,0.92,3,3,1194,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,NA,NA,3,188,182820,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",5.23644196282995,1.38629436111989,1.92181205567281,1.09861228866811,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",80,4,1,1,86,8,0.1,4,4,2422,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,5866084,14207655448,3,80,182984,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.38202663467388,1.38629436111989,1.92181205567281,1.38629436111989,2.19722457733622,7.79234892411304,60.7207017551256,473.156894992942,4.45434729625351,0,0,0
"Apt","Campo di Marte","Free","No_parking","On_premises",110,4,1,1,91,34,0.35,4,2,2907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,8450649,24566036643,3,110,189586,"Campo di Marte","Apt","Apartment","Free","No_parking","On_premises",4.70048036579242,1.38629436111989,1.92181205567281,0.693147180559945,3.55534806148941,7.97487690055888,63.5986615790675,507.191497133367,4.51085950651685,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",110,4,2,1,95,70,0.66,3,4,3183,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,10131489,32248529487,3,110,190621,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.70048036579242,1.38629436111989,1.92181205567281,1.38629436111989,4.26267987704132,8.06557942728209,65.0535714977961,524.694747943849,4.55387689160054,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",110,4,1,1,93,72,0.64,4,2,3349,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,11215801,37561717549,3,110,191323,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.70048036579242,1.38629436111989,1.92181205567281,0.693147180559945,4.29045944114839,8.1164170727942,65.8762260995452,534.6789262056,4.53259949315326,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",55,4,1,1,83,60,0.53,2,1,3379,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,2,11417641,38580208939,2,55,193675,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.00733318523247,1.38629436111989,1.92181205567281,0,4.11087386417331,8.12533508671429,66.0210702713903,536.443318738558,4.4188406077966,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",95,2,1,1,95,95,0.91,3,1,3126,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,9771876,30546884376,3,95,193816,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.55387689160054,0.693147180559945,0.480453013918201,0,4.56434819146784,8.04750951098142,64.7624093293364,521.176105031907,4.55387689160054,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",110,3,1,1.5,97,59,1.07,2,2,1654,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9,1,2,2735716,4524874264,2,110,197711,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.70048036579242,1.09861228866811,1.20694896081258,0.693147180559945,4.0943445622221,7.41095187558364,54.9222077022166,407.025838181936,4.57471097850338,0,0,0
"Apt","Rifredi","No_parking","No_parking","No_parking",70,4,1,1,96,45,0.43,1,1,3119,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,1,1,9728161,30342134159,1,70,201931,"Rifredi","Apt","Apartment","No_parking","No_parking","No_parking",4.24849524204936,1.38629436111989,1.92181205567281,0,3.8286413964891,8.0452677166078,64.7263326318917,520.740674337777,4.56434819146784,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",194,5,2,2,94,193,2.11,2,0,2740,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,2,2,7507600,20570824000,2,194,203083,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",5.26785815906333,1.6094379124341,2.59029039398023,0,5.26785815906333,7.91571319938212,62.6585154548722,495.986837839821,4.54329478227,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",92,3,1,1,94,184,1.63,3,2,3383,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2,11444689,38717382887,3,92,206127,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.52178857704904,1.09861228866811,1.20694896081258,0.693147180559945,5.22035582507832,8.12651816878071,66.040297547523,536.67767789163,4.54329478227,0,0,0
"Apt","Centro Storico","Paid","Unknown","On_premises",59,4,1,1,91,282,2.59,2,1,3260,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,10627600,34645976000,2,59,209838,"Centro Storico","Apt","Apartment","Paid","Unknown","On_premises",4.07753744390572,1.38629436111989,1.92181205567281,0,5.64544689764324,8.08948247436075,65.4397267029898,529.373522290793,4.51085950651685,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",61,2,1,1,96,50,1.08,1,1,1387,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,1923769,2668267603,1,61,210094,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.11087386417331,0.693147180559945,0.480453013918201,0,3.93182563272433,7.23489842031483,52.343755152274,378.701751464534,4.56434819146784,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",62,4,2,1,91,71,0.63,3,2,3378,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,11410884,38545966152,3,62,219150,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.12713438504509,1.38629436111989,1.92181205567281,0.693147180559945,4.27666611901606,8.12503909736775,66.0162603337545,536.384696273762,4.51085950651685,0,0,0
"Apt","Centro Storico","Paid","Unknown","On_premises",47,4,1,1,92,86,0.81,2,1,3201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,10246401,32798729601,2,47,224562,"Centro Storico","Apt","Apartment","Paid","Unknown","On_premises",3.85014760171006,1.38629436111989,1.92181205567281,0,4.46590811865458,8.07121853996986,65.1445687199532,525.796050830827,4.52178857704904,0,0,0
"Apt","Campo di Marte","No_parking","No_parking","No_parking",65,4,1,1,100,22,0.74,2,2,889,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,1,1,790321,702595369,2,65,224669,"Campo di Marte","Apt","Apartment","No_parking","No_parking","No_parking",4.17438726989564,1.38629436111989,1.92181205567281,0.693147180559945,3.13549421592915,6.7900972355139,46.1054204677336,313.060288060164,4.60517018598809,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",101,3,1,1,98,118,1.06,3,1,3338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,2,11142244,37192810472,3,101,233512,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.61512051684126,1.09861228866811,1.20694896081258,0,4.77912349311153,8.11312710422178,65.8228314092581,534.028997583073,4.58496747867057,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",91,4,1,1,96,43,0.4,60,2,3187,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,10156969,32370260203,3,91,238351,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.51085950651685,1.38629436111989,1.92181205567281,0.693147180559945,3.78418963391826,8.06683531441734,65.0738319899306,524.939885940833,4.56434819146784,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",83,3,1,1,91,15,0.14,2,2,3180,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,1,10112400,32157432000,2,83,244610,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.4188406077966,1.09861228866811,1.20694896081258,0.693147180559945,2.77258872223978,8.06463647577422,65.0383614863881,524.510742367715,4.51085950651685,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",77,4,2,1,91,78,0.74,2,2,3180,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,10112400,32157432000,2,77,248623,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.34380542185368,1.38629436111989,1.92181205567281,0.693147180559945,4.36944785246702,8.06463647577422,65.0383614863881,524.510742367715,4.51085950651685,0,0,0
"Apt","Centro Storico","Free","No_parking","On_premises",55,4,1,1,97,92,0.89,3,1,3109,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,9665881,30051224029,3,55,250470,"Centro Storico","Apt","Apartment","Free","No_parking","On_premises",4.00733318523247,1.38629436111989,1.92181205567281,0,4.53259949315326,8.04205641005875,64.6746713025671,520.117354917253,4.57471097850338,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",100,6,2,1,96,152,1.39,3,0,3288,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,1,2,10810944,35546383872,3,100,251811,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.60517018598809,1.79175946922805,3.2104019955684,0,5.03043792139244,8.09803475617607,65.5781669122356,531.0542749016,4.56434819146784,0,0,0
"Apt","Centro Storico","Paid","Unknown","On_premises",65,4,1,1,87,339,3.05,2,2,3337,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,1,2,11135569,37159393753,2,65,253492,"Centro Storico","Apt","Apartment","Paid","Unknown","On_premises",4.17438726989564,1.38629436111989,1.92181205567281,0.693147180559945,5.82894561761021,8.11282747875137,65.8179696999834,533.96983317765,4.46590811865458,0,0,0
"Apt","Campo di Marte","Paid","Unknown","On_premises",85,4,2,1.5,96,180,1.96,2,4,2755,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,1,2,7590025,20910518875,2,85,255154,"Campo di Marte","Apt","Apartment","Paid","Unknown","On_premises",4.44265125649032,1.38629436111989,1.92181205567281,1.38629436111989,5.19849703126583,7.92117272158701,62.7449772852142,497.013802488236,4.56434819146784,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",120,3,2,2,83,27,0.33,2,3,2437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,5938969,14473267453,2,120,256761,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.78749174278205,1.09861228866811,1.20694896081258,1.09861228866811,3.3322045101752,7.79852305362521,60.8169618179238,474.282478788523,4.4188406077966,0,0,0
"Apt","Gavinana Galluzzo","No_parking","No_parking","No_parking",17,2,1,1,90,282,2.72,3,1,3105,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,9641025,29935382625,3,17,261285,"Gavinana Galluzzo","Apt","Apartment","No_parking","No_parking","No_parking",2.83321334405622,0.693147180559945,0.480453013918201,0,5.64544689764324,8.04076899436758,64.653966020783,519.867605342807,4.49980967033027,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",45,2,1,1,97,165,1.56,3,1,3180,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,10112400,32157432000,3,45,270205,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",3.80666248977032,0.693147180559945,0.480453013918201,0,5.11198778835654,8.06463647577422,65.0383614863881,524.510742367715,4.57471097850338,0,0,0
"Apt","Campo di Marte","No_parking","No_parking","No_parking",29,2,1,1,90,262,2.4,2,1,3273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,10712529,35062107417,2,29,271153,"Campo di Marte","Apt","Apartment","No_parking","No_parking","No_parking",3.36729582998647,0.693147180559945,0.480453013918201,0,5.57215403217776,8.09346227450118,65.5041315887738,530.155217837702,4.49980967033027,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",75,2,1,1.5,93,59,0.63,3,1,2819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,7946761,22401919259,3,75,274546,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.31748811353631,0.693147180559945,0.480453013918201,0,4.0943445622221,7.94413749111411,63.1093204777248,501.349118845829,4.53259949315326,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",49,2,1,1,94,239,2.37,2,1,3024,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,9144576,27653197824,2,49,279009,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.89182029811063,0.693147180559945,0.480453013918201,0,5.48063892334199,8.01433573729942,64.2295773101547,514.757396828409,4.54329478227,0,0,0
"Apt","Centro Storico","Paid","No_parking","On_premises",80,4,1,2,96,37,0.35,3,0,3176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2,1,10086976,32036235776,3,80,279656,"Centro Storico","Apt","Apartment","Paid","No_parking","On_premises",4.38202663467388,1.38629436111989,1.92181205567281,0,3.63758615972639,8.06337782236703,65.0180619062404,524.265198428065,4.56434819146784,0,0,0
